OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
192,JNA Institute of Culinary Arts,1212-14 S BROAD ST,School,Vocational School,,,Y,,,0.20988934,2839.62372184,9142.74334716797,473.347709387994
193,St Peter Clavers School,1212-28 LOMBARD ST,School,,,,Y,,,0.12606588,2839.62372184,5491.40783691406,302.057466937159
194,Deliverance House of God,1213-15 N CONESTOGA ST,House of Worship,,,,Y,,,0.08180665,2839.62372184,3563.48321533203,344.546338790965
195,Philadelphia Center for Architecture,1216-20 ARCH ST,Museum,,,,Y,,,0.3181944,2839.62372184,13860.4924926758,510.858766479701
196,Rose of Sharon Apostolic Church,1216-22 W LEHIGH AVE,House of Worship,,,,Y,,,0.10413219,2839.62372184,4535.98022460938,315.420902229595
197,St Paul Chapel Baptist Church,1217-19 S 21ST ST,House of Worship,,,,Y,,,0.05128811,2839.62372184,2234.10125732422,195.74348783448
198,Hancock Street Church,1217-23 N HANCOCK ST,House of Worship,,,,Y,,,0.10607596,2839.62372184,4620.65057373047,298.2766756345
199,Household of Faith Apostolic Church,1217 S 20TH ST,House of Worship,,,,Y,,,0.05313481,2839.62372184,2314.54296875,206.186146605757
200,Little World Learning Center,1218-20 WALLACE ST,School,Day Care,,,Y,,,0.06973045,2839.62372184,3037.44641113281,294.974286144508
201,Emmanuel Apostolic Church of God,1218 N 16TH ST,House of Worship,,,,Y,,,0.0269071,2839.62372184,1172.06878662109,162.396823174207
202,Church of God,1219 FITZWATER ST,House of Worship,,,,Y,,,0.04351463,2839.62372184,1895.48974609375,182.605201969416
203,Lederer Pool,1219-25 E MONTGOMERY AVE,Swimming Pool,,,,Y,Lederer Pool,Swimming Pool,0.23346817,0.30906773,10169.8327636719,489.169348646772
204,Library Branch - Fishtown Community,1217 E MONTGOMERY AVE,Library,,,,Y,,,0.04431161,2839.62372184,1930.2060546875,224.435684557378
205,Rennard St Shopping Center,11000 RENNARD ST,Shopping Center Ground,,,,Y,Rennard St Shopping Center,Shopping Center Ground,1.37510431,6.15794487,59899.3039550781,1794.77533826197
206,Chinese Church and Center,1101-11 VINE ST,House of Worship,,,,Y,,,0.32773064,2839.62372184,14275.8897705078,758.344194083063
207,William W. Bodine High School,1101-25 N 4TH ST,School,High School,,,Y,,,0.36271535,2839.62372184,15799.817565918,753.85000113174
208,"Mt Zion Pentecostal Church First Born of the Living God, Inc",1224-28 POINT BREEZE AVE,House of Worship,,,,Y,,,0.12526189,2839.62372184,5456.38604736328,316.142005611562
209,Fire Engine 63,1224 OAK LN,Fire Station,,,,Y,,,0.15274127,2839.62372184,6653.38317871094,367.805872501739
210,Friendly Baptist Church,1225 W RUSCOMB ST,House of Worship,,,,Y,,,0.19700182,2839.62372184,8581.36499023438,399.644823159682
211,Holy Redeemer Support Services,12265 TOWNSEND RD,Health Center,,,,Y,,,0.93284367,2839.62372184,40634.5073852539,1075.59865450464
212,Care To Learn,1227-31 N 52ND ST,School,Learning Center,,,Y,Care To Learn,School,0.07227287,0.13291408,3148.19378662109,236.700684244032
213,Mt Sinai Baptist Church,1228 S 21ST ST,House of Worship,,,,Y,,,0.02890363,2839.62372184,1259.03723144531,170.984862162729
214,Adelphia,1229-37 CHESTNUT ST,Building,,,,Y,,,0.386463,2839.62372184,16834.2610473633,528.572734547632
215,Grace Church of Feltonville,123-25 E WYOMING AVE,House of Worship,,,,Y,,,0.20342738,2839.62372184,8861.26177978516,457.049271039885
216,Mosaic Community Church,123-25 S 51ST ST,House of Worship,,,,Y,,,0.14425414,2839.62372184,6283.68518066406,433.967938044068
217,Police ATF Cease Fire Task Force,123-29 CHESTNUT ST,Police Station,,,,Y,,,0.5099915,2839.62372184,22215.1404418945,657.978961842849
218,Wells Fargo Building,123-51 S BROAD ST,Building,,Wells Fargo,,Y,,,1.33543404,2839.62372184,58171.2746582031,1341.16347606314
219,Muslim American Society,123 E LUZERNE ST,Community Center,,,,Y,,,0.00505121,2839.62372184,220.030151367188,59.6260470326365
220,St Gabriels Episcopal Church,123 E ROOSEVELT BLVD,House of Worship,,,,Y,,,0.08912853,2839.62372184,3882.42346191406,305.628378058926
221,Our Lady of Calvary Church,11026 KNIGHTS RD,House of Worship,,,,Y,Our Lady of Calvary Church,House of Worship,0.18762522,0.89659869,8172.92181396484,490.380623375324
222,Our Lady of Calvary School,11026 KNIGHTS RD,School,House of Worship,,,Y,Our Lady of Calvary Church,House of WOrship,0.11154716,0.89659869,4858.97497558594,418.923041377139
223,Forrest Theatre,1106-14 WALNUT ST,Theatre,,,,Y,,,0.36515811,2839.62372184,15906.223815918,528.384185361776
224,Chalfont Playground,11061 KNIGHTS RD,Playground,,,,Y,Chalfont Playground,Playground,0.01765303,15.50432023,768.962768554688,145.373969284645
225,Chalfont Playground Building,11061 KNIGHTS RD,Playground,,,,Y,Chalfont Playground,Park,0.09622068,15.50432023,4191.35601806641,312.0781506774
226,Arts Academy at Benjamin Rush High School,11081 KNIGHTS RD,School,High School,,,Y,,,2.77457253,2839.62372184,120859.885314941,2167.28973862548
227,New Greenwich Light Baptist Church,131 OREGON AVE,House of Worship,,,,Y,,,0.06547803,2839.62372184,2852.21166992188,343.293010392953
228,PMC Group Building,1312 CHESTNUT ST,Building,,,,Y,,,0.10091114,2839.62372184,4395.67175292969,307.946690119349
229,Holy Innocents,1339 E HUNTING PARK AVE,House of Worship,,,,Y,,,0.70999863,2839.62372184,30927.4165649414,1473.95341338196
230,District Attorneys Office (D.A.),1419-27 ARCH ST,Judicial,,1421 JFK,,Y,District Attorneys Office (D.A.),Judicial,0.53071925,1.30387977,23118.0381469727,720.181781142971
231,Animal & Vector Control Facility,111-31 W HUNTING PARK AVE,Animal Clinic,,,,Y,,,0.7590358,2839.62372184,33063.4669189453,883.568960372231
232,Fortaleza Healthplex,133-43 W HUNTING PARK AVE,Animal Clinic,,,,Y,,,0.71306277,2839.62372184,31060.8903198242,818.746929659278
233,Neighborhood Baptist Church,1237 W WILLIAM ST,House of Worship,,,,Y,,,0.03524811,2839.62372184,1535.40167236328,180.454236972915
234,St Mark Baptist Church,1238 S 23RD ST,House of Worship,,,,Y,,,0.02354982,2839.62372184,1025.82592773438,161.876737245275
235,Holy Temple of Deliverance,124-28 W SEYMOUR ST,House of Worship,,,,Y,,,0.25353283,2839.62372184,11043.8459472656,537.190990212853
236,St. Josaphat's Church,124 COTTON ST,House of Worship,,,,Y,,,0.32271849,2839.62372184,14057.5615844727,742.801030724001
237,Christopher Columbus Charter Middle School,1240-52 S 13TH ST,School,Charter Middle School,,,Y,,,0.3003334,2839.62372184,13082.4705810547,498.684903161366
238,Second Unity Baptist Church,1244 N 18TH ST,House of Worship,,,,Y,,,0.01915612,2839.62372184,834.437438964844,144.184210389753
239,New Antioch Baptist Church,1244 S 22ND ST,House of Worship,,,,Y,,,0.02952195,2839.62372184,1285.97082519531,187.690444842517
240,Abram Jenks Elementary School,1245 W MOYAMENSING AVE,School,Elementary School,,,Y,,,0.35673852,2839.62372184,15539.4678955078,1039.94482654973
241,Collick Missionary Church,1246-56 S 17TH ST,House of Worship,,,,Y,,,0.17275756,2839.62372184,7525.28912353516,377.705365192978
242,Our Lady of Hope Regional Catholic School,1248 JACKSON ST,School,,,,Y,,,0.33333987,2839.62372184,14520.2265625,482.589556915351
243,19th Street Baptist Church,1249-53 S 19TH ST,House of Worship,,,,Y,,,0.20456215,2839.62372184,8910.69152832031,535.11937248515
244,Alleyne Memorial AME Zion Church,1249-55 N 55TH ST,House of Worship,,,,Y,,,0.10430937,2839.62372184,4543.69805908203,271.153893127959
245,Regional Library West - Blackwell,125-33 S 52ND ST,Library,,,,Y,,,0.34127204,2839.62372184,14865.7506713867,551.767564047447
246,United Muslim Movement,1251-53 POINT BREEZE AVE,House of Worship,,,,Y,,,0.03256454,2839.62372184,1418.50592041016,165.954307409109
247,True Way Church-Christ Jesus,1254-56 S 18TH ST,House of Worship,,,,Y,,,0.0459022,2839.62372184,1999.49194335938,197.3306528963
248,United Baptist Church,1254-64 N 25TH ST,House of Worship,,,,Y,,,0.11463076,2839.62372184,4993.29571533203,295.913539883349
249,S. Clement's Church,114-30 N 20TH ST,House of Worship,,,,Y,,,0.34009851,2839.62372184,14814.6317749023,825.098823808433
250,Ingleasia Pentecostal Alpha Y Omega,114 W ONTARIO ST,House of Worship,,,,Y,,,0.06822816,2839.62372184,2972.00689697266,220.541409540629
251,Progressive Worship Center,1140-46 S 26TH ST,House of Worship,,,,Y,,,0.06981531,2839.62372184,3041.14282226563,221.890465839152
252,Internal Affairs Unit,1140 BYBERRY RD,Police Station,,,,Y,,,0.10900212,2839.62372184,4748.11334228516,294.662652312537
253,63rd Street Multicultural Academy of Academic Excellence School,1141 N 63RD ST,School,,,,Y,,,0.03975976,2839.62372184,1731.92816162109,184.956366724325
254,One Bright Ray Community High School,1142-52 E ERIE AVE,School,High School,,,Y,,,0.22017101,2839.62372184,9590.61083984375,423.639624844439
255,Bryant Baptist Church,1144 S 19TH ST,House of Worship,,,,Y,,,0.07423024,2839.62372184,3233.45617675781,236.311204490162
256,Faith Connection Christian Academy,1145 S 19TH ST,School,,,,Y,,,0.01768115,2839.62372184,770.187805175781,139.690986086239
257,Spring Garden School,1146 MELON ST,School,,,,Y,,,0.28260385,2839.62372184,12310.1744995117,567.176339060046
258,Wells Fargo Bank,1148-62 FRANKFORD AVE,Building,,Kensington National Bank,,Y,,,0.18654825,2839.62372184,8126.00921630859,519.104040665752
259,Korean World Mission Church,1148 70TH AVE,House of Worship,,,,Y,,,0.14644578,2839.62372184,6379.15270996094,407.903445616581
260,2CMC,1150-54 N 4TH ST,House of Worship,,,,Y,,,0.13639906,2839.62372184,5941.51922607422,338.896825487047
261,St Rita's Church,1156-62 S BROAD ST,House of Worship,,,,Y,,,0.32204671,2839.62372184,14028.2987060547,546.226844480257
262,Chestnut Hill Church,1159-61 E CHELTEN AVE,House of Worship,,,,Y,,,0.14553918,2839.62372184,6339.66168212891,351.827311313823
263,Galilee Community Baptist Church,1164 S 18TH ST,House of Worship,,,,Y,,,0.03043052,2839.62372184,1325.54791259766,185.933429703883
264,Hendrix Center,11685 BUSTLETON AVE,Shopping Center Ground,,,,Y,Hendrix Center,Shopping Center Ground,0.36580275,1.17384577,15934.3040771484,627.298670465261
265,Lumar Shopping Center,11700 BUSTLETON AVE,Shopping Center Ground,,,,Y,Lumar Shopping Center,Shopping Center Ground,0.53390996,5.21114074,23257.0246582031,822.602490059906
266,Academy of Fine Arts,130-40 N BROAD ST,University/College Ground,,,,Y,,,0.62646541,2839.62372184,27288.7240600586,676.519677646287
267,Green Tree School Special Center,1196 E WASHINGTON LN,School,Special Education,,,Y,,,0.71100391,2839.62372184,30971.2061157227,1034.96300086298
268,Norris Square United Presbyterian Church,120-36 W SUSQUEHANNA AVE,House of Worship,,,,Y,,,0.19303548,2839.62372184,8408.59197998047,428.610320176764
269,Drexel's Institute of Trial Advocacy,1200-02 CHESTNUT ST,Institute,,Beneficial Savings Fund Society,,Y,,,0.1775361,2839.62372184,7733.44152832031,400.803173500375
270,United House of Prayer,1200-08 POPLAR ST,House of Worship,,,,Y,,,0.17632677,2839.62372184,7680.76306152344,389.616621179468
271,St Peter Clavers Church,1200-10 LOMBARD ST,House of Worship,,,,Y,,,0.14635222,2839.62372184,6375.07708740234,343.791557269727
272,Hawthorne Cultural Center Building,1200 CARPENTER ST,Recreation Building,,,,Y,Hawthorne Cultural Center,Recreation Center,0.21911724,1.02484699,9544.70880126953,401.238501433251
273,New Apostolic Church,1200 E CAYUGA ST,House of Worship,,,,Y,,,0.09404309,2839.62372184,4096.50079345703,267.79691013549
274,Fire Engine 24Police 17th District,1200 S 20TH ST,Police Station,,,,Y,,,0.17861998,2839.62372184,7780.65533447266,440.638789432821
275,Korean United Church,1200 W CHELTENHAM AVE,House of Worship,,,,Y,,,0.32332815,2839.62372184,14084.1177978516,730.752875393899
276,Eye Institute of PA College,1200 W GODFREY AVE,University/College Ground,Campus,,,Y,Eye Institute of PA College,University/College Ground,1.0158455,4.47040112,44250.0533447266,965.961496361627
277,Holy Innocents School,1339 E HUNTING PARK AVE,School,Elementary School,,,Y,,,0.35054387,2839.62372184,15269.6299438477,838.481184972314
278,St. Lucy Day School for Children with Visual Impairments,1301 E HUNTING PARK AVE,School,Elementary School,,,Y,,,0.19415854,2839.62372184,8457.51202392578,453.950504428802
279,Thorpe Shuling,1301 N 61ST ST,House of Worship,,,,Y,,,0.03288486,2839.62372184,1432.45867919922,191.372608726841
280,Church of Pentecost,1301 S 26TH ST,House of Worship,,,,Y,,,0.31428782,2839.62372184,13690.3228759766,802.285873954007
281,Church of the Living God,1301 S 57TH ST,House of Worship,,,,Y,,,0.03894771,2839.62372184,1696.55560302734,244.802080516274
282,Sacred Heart Free Home,1301 W HUNTING PARK AVE,Senior Care,Nursing Home,,,Y,,,0.36417638,2839.62372184,15863.4597167969,933.367524605188
283,Church of the Redeemer,1440-46 S 24TH ST,House of Worship,,,,Y,,,0.19254863,2839.62372184,8387.384765625,401.869581417954
284,City of God Pentecostal Church,1441 HAINES ST,House of Worship,,,,Y,,,0.04365427,2839.62372184,1901.572265625,206.417691724008
285,Divine Breath Baptist Church,1444-54 WINDRIM AVE,House of Worship,,,,Y,,,0.27888173,2839.62372184,12148.0396728516,552.597376398992
286,Inglesia de Dios Pentecostal,1444 N 7TH ST,House of Worship,,,,Y,,,0.04052649,2839.62372184,1765.32702636719,241.826411306958
287,Reba Brown Senior Residence,1450 S 50TH ST,Senior Care,Retirement Home,,,Y,,,0.39660751,2839.62372184,17276.1536254883,851.638897503476
288,Mt Olive Holy Temple,1451-57 N BROAD ST,House of Worship,,,,Y,,,0.24010503,2839.62372184,10458.9332275391,420.50928807286
289,Conestoga Community Playground Building,1452 N 53RD ST,Playground,,,,Y,Conestoga Playground,Park,0.03869328,2.47760198,1685.47253417969,164.218973625169
290,Mt Zion United African Church Of The United Brethren In Christ,1453-55 N 52ND ST,House of Worship,,,,Y,,,0.12513119,2839.62372184,5450.69274902344,303.55892047675
291,William B. Stephens Library,146-48 KRAMS AVE,Library,,The William B. Stephens Free Library,,Y,,,0.05013448,2839.62372184,2183.84924316406,201.457186836788
292,Former Library George Institute,1461-65 N 52ND ST,Building,,,,Y,,,0.05192008,2839.62372184,2261.62945556641,215.523080900659
293,Mastery Charter School at Shoemaker Middle School,1464-88 N 53RD ST,School,Charter Middle School,,,Y,,,1.04367991,2839.62372184,45462.5153808594,1040.26267776315
294,Hancock/St John's Playground Building,147 MASTER ST,Playground,,,,Y,Hancock Playground,Park,0.04462952,1.79188794,1944.05419921875,182.072190674284
295,Firefighter's Hall,147 N 2ND ST,Museum,,,,Y,,,0.0956441,2839.62372184,4166.24005126953,336.579771062978
296,Holy Cross Catholic Church,148-54 E MOUNT AIRY AVE,House of Worship,,,,Y,,,0.17224066,2839.62372184,7502.77301025391,412.59100053405
297,Holy Cross School,148-54 E MOUNT AIRY AVE,School,,,,Y,,,0.45485148,2839.62372184,19813.2534179688,1436.45409012789
298,Thinking Out-The Box LC,1488 N 52ND ST,School,Learning Center,,,Y,,,0.07366711,2839.62372184,3208.92626953125,244.910329347175
299,Mütter Museum,15-19 S 22ND ST,Museum,,,,Y,,,0.44232565,2839.62372184,19267.6279907227,685.969847006303
300,St Stephen's Memorial Baptist Church,15 HARVEY ST,House of Worship,,,,Y,,,0.08699668,2839.62372184,3789.56018066406,392.774758318709
301,Citizens Bank,15 S 52ND ST,Building,,Philadelphia Saving Fund,,Y,,,0.15527813,2839.62372184,6763.88836669922,376.170801727363
302,Somerton Station Plaza,13625-49 PHILMONT AVE,Shopping Center Ground,,,,Y,Somerton Station Plaza,Shopping Center Ground,0.31076594,1.01955497,13536.9103393555,581.902614155714
303,Crossroads Evangelical Church,137-51 E CHELTEN AVE,House of Worship,,,,Y,,,0.06719727,2839.62372184,2927.10137939453,225.760740733004
304,Older Adult Sunshine Center,137 S 58TH ST,Senior Care,Adult Care Center,,,Y,,,0.11875725,2839.62372184,5173.04541015625,337.653484089664
305,Distance Learning Center,1324 W CLEARFIELD ST,School,Professional School,,,Y,,,0.61800111,2839.62372184,26920.020690918,807.728027177055
306,Gospel Temple Baptist Church,1327-33 S 19TH ST,House of Worship,,,,Y,,,0.14570413,2839.62372184,6346.84649658203,330.97672578362
307,East Bethel Baptist Church,1327-33 W ERIE AVE,House of Worship,,,,Y,,,0.17162718,2839.62372184,7476.04998779297,468.696225466909
308,District Attorneys Office (D.A.),1327-39 CHESTNUT ST,Judicial,,,,Y,District Attorneys Office (D.A.),Judicial,0.77316052,1.30387977,33678.737487793,748.474947628547
309,Project Rainbow Community Center,1328-36 N 4TH ST,Community Center,,,,Y,,,0.48861633,2839.62372184,21284.0421142578,802.290037899883
310,Holy Flock of Christ Church,1329 COTTMAN AVE,House of Worship,,,,Y,,,0.04165135,2839.62372184,1814.32537841797,178.683719603699
311,Fire Engine 20/Ladder 23,133-37 N 10TH ST,Fire Station,,,,Y,,,0.14668193,2839.62372184,6389.43914794922,331.554923424438
312,St Raymond's Catholic Church,1330 VERNON RD,House of Worship,,,,Y,,,0.31931764,2839.62372184,13909.420715332,785.612057076162
313,Greater Deliverance Temple,1331-35 S 21ST ST,House of Worship,,,,Y,,,0.05073466,2839.62372184,2209.99304199219,211.971045376851
314,Cancer Treatment Center,1331 E WYOMING AVE,Health Center,,,,Y,,,2.77888764,2839.62372184,121047.86126709,3017.23509108371
315,Library Branch - Logan,1333 WAGNER AVE,Library,,,,Y,,,0.14540988,2839.62372184,6334.02899169922,397.513763274645
316,Police Citywide Vice / Employee Assistance Program,1334-76 BEACH ST,Police Station,Police Training Center,,,Y,,,0.80358977,2839.62372184,35004.2303466797,971.360278565416
317,Sixth Street Mennonite Church,1338 N 6TH ST,House of Worship,,,,Y,,,0.13301443,2839.62372184,5794.08538818359,456.325454365732
318,Suburban Station,1601 JOHN F KENNEDY BLVD,Transportation,,Pennsylvania Railroad Suurban Station,One Penn Center,Y,,,1.07108592,2839.62372184,46656.3162841797,1059.3369185947
319,St John's Baptist Church,1601 S 13TH ST,House of Worship,,,,Y,,,0.14448357,2839.62372184,6293.67901611328,351.331457502578
320,46th Street Baptist Church,1261-65 S 46TH ST,House of Worship,,,,Y,,,0.11929544,2839.62372184,5196.48828125,303.523037351374
321,Man Full of Troubles Tavern,127-29 SPRUCE ST,Historic Landmark,,,,Y,,,0.01905459,2839.62372184,830.0146484375,123.920701992185
322,Health Center 9,127-35 E CHELTEN AVE,Health Center,,,,Y,,,0.27577588,2839.62372184,12012.7494506836,459.444044899548
323,John Moffet Elementary School,127-55 W OXFORD ST,School,Elementary School,,,Y,,,0.61450123,2839.62372184,26767.56640625,718.904352262904
324,New Gethsemane Baptist Church,1274 S 23RD ST,House of Worship,,,,Y,,,0.08969183,2839.62372184,3906.96038818359,270.950091297813
